"X","Y","Z"
2680748.98,1247852.65,417.04
2680748.31,1247854.55,426.12
2680749.35,1247852.42,412.37
2680748.33,1247855.06,426.08
2680748.64,1247854.45,422.07
2680749.03,1247853.65,416.88
2680749.37,1247852.96,412.36
2680748.19,1247855.9,428.3
2680748.26,1247855.75,427.27
2680748.37,1247855.51,425.72
2680748.56,1247855.15,423.39
2680749.39,1247853.47,412.34
2680748.27,1247856.24,427.36
2680748.41,1247855.97,425.58
2680748.62,1247855.53,422.67
2680749.41,1247853.96,412.38
2680748.37,1247856.55,426.23
2680748.5,1247856.31,424.65
2680748.73,1247855.84,421.52
2680748.03,1247846.91,419.12
2680747.91,1247847.72,421
2680748.17,1247847.15,417.47
2680747.65,1247848.8,424.59
2680747.72,1247848.65,423.69
2680747.79,1247848.5,422.71
2680747.87,1247848.32,421.53
2680747.68,1247849.3,424.5
2680747.67,1247849.82,424.78
2680747.89,1247849.37,421.93
2680748.6,1247847.85,412.33
2680747.52,1247850.67,427.05
2680747.69,1247850.34,424.88
2680747.83,1247850.02,422.86
2680747.53,1247851.21,427.18
2680747.68,1247850.89,425.19
2680747.72,1247850.81,424.64
2680747.46,1247851.92,428.33
2680747.56,1247851.74,427.11
2680747.78,1247851.27,424.12
2680748.67,1247849.42,412.35
2680747.56,1247852.24,427.27
2680747.68,1247851.99,425.67
2680747.56,1247852.83,427.57
2680747.66,1247852.61,426.18
2680747.66,1247853.13,426.51
2680747.74,1247852.97,425.43
2680747.89,1247852.65,423.44
2680748.72,1247850.93,412.36
2680747.72,1247853.55,425.91
2680747.79,1247853.4,424.97
2680747.93,1247853.12,423.17
2680748.01,1247852.96,422.12
2680748.74,1247851.45,412.35
2680747.75,1247854.01,425.81
2680747.92,1247853.65,423.5
2680748.01,1247853.46,422.28
2680748.76,1247851.92,412.34
2680747.73,1247854.62,426.28
2680748.01,1247854.06,422.65
2680748.18,1247853.7,420.34
2680748.43,1247853.18,417
2680747.73,1247855.16,426.54
2680748.04,1247854.55,422.5
2680747.77,1247855.62,426.21
2680748.02,1247855.13,423.01
2680748.81,1247853.51,412.4
2680747.64,1247856.46,428.28
2680747.7,1247856.32,427.42
2680748.03,1247855.65,423.06
2680748.83,1247854.04,412.41
2680747.85,1247856.57,425.74
2680747.98,1247856.29,423.9
2680748.85,1247854.54,412.36
2680748.9,1247855.51,412.31
2680748.29,1247852.03,412.34
2680747.35,1247854.45,424.87
2680747.53,1247854.12,422.7
2680747.71,1247853.75,420.3
2680748.01,1247853.14,416.34
2680747.25,1247855.23,426.68
2680747.58,1247854.54,422.22
2680747.2,1247855.87,427.54
2680747.55,1247855.16,422.95
2680747.14,1247856.57,428.63
2680747.23,1247856.39,427.45
2680747.37,1247856.08,425.44
2680747.56,1247855.7,422.91
2680748.37,1247854.1,412.39
2680748.39,1247854.58,412.37
2680748.4,1247855.13,412.38
2680748.42,1247855.61,412.4
2680747.33,1247847.4,422
2680747.41,1247847.23,420.95
2680747.48,1247847.09,420.06
2680747.56,1247846.91,418.98
2680747.76,1247846.49,416.3
2680747.16,1247848.33,424.53
2680747.24,1247848.17,423.57
2680747.27,1247848.1,423.08
2680747.12,1247848.98,425.2
2680747.24,1247848.76,423.8
2680747.46,1247848.29,420.87
2680747.8,1247847.57,416.32
2680747.12,1247849.5,425.54
2680747.22,1247849.3,424.26
2680747.31,1247849.09,422.9
2680747.51,1247848.7,420.47
2680747.16,1247850.01,425.39
2680747.24,1247849.84,424.28
2680747.4,1247849.5,422.13
2680748.14,1247847.96,412.36
2680747.25,1247850.35,424.39
2680747.35,1247850.14,423.09
2680748.16,1247848.45,412.34
2680747.08,1247851.22,426.81
2680747.19,1247851,425.38
2680747.29,1247850.8,424.13
2680747.04,1247851.83,427.65
2680747.19,1247851.51,425.6
2680748.19,1247849.43,412.36
2680747.06,1247852.37,427.67
2680747.16,1247852.15,426.35
2680748.21,1247849.98,412.37
2680747.1,1247852.83,427.3
2680747.22,1247852.6,425.81
2680747.37,1247852.28,423.71
2680747.44,1247852.15,422.89
2680747.58,1247851.86,421.07
2680747.1,1247853.39,427.65
2680747.25,1247853.07,425.6
2680747.3,1247852.98,425.03
2680747.16,1247853.8,427.05
2680747.22,1247853.68,426.33
2680747.27,1247853.58,425.59
2680747.45,1247853.21,423.19
2680747.28,1247854.09,425.72
2680747.48,1247853.7,423.16
2680747.77,1247856.27,412.31
2680746.62,1247847.11,422.24
2680746.7,1247846.92,421.09
2680746.78,1247846.77,420.1
2680746.6,1247848.22,423.01
2680746.71,1247847.98,421.51
2680746.83,1247847.7,419.75
2680747.4,1247846.52,412.32
2680746.4,1247849.17,425.93
2680746.66,1247848.63,422.4
2680746.37,1247849.78,426.44
2680746.53,1247849.47,424.48
2680746.77,1247848.95,421.21
2680746.39,1247850.33,426.58
2680746.47,1247850.16,425.55
2680746.92,1247849.22,419.54
2680746.52,1247850.58,425.09
2680746.75,1247850.1,422.04
2680746.81,1247849.95,421.08
2680746.95,1247849.66,419.32
2680746.44,1247851.34,426.45
2680746.66,1247850.87,423.43
2680746.41,1247851.9,427.01
2680746.54,1247851.63,425.28
2680746.64,1247851.43,424.03
2680746.54,1247852.16,425.56
2680746.6,1247852.04,424.7
2680746.73,1247851.78,423.07
2680747.53,1247850.11,412.36
2680746.37,1247853.01,427.88
2680746.49,1247852.79,426.49
2680746.6,1247852.54,424.86
2680746.81,1247852.13,422.23
2680746.94,1247851.87,420.54
2680747.17,1247851.38,417.41
2680746.56,1247853.2,425.63
2680746.68,1247852.99,424.26
2680746.74,1247852.87,423.46
2680746.96,1247852.4,420.44
2680747.24,1247851.84,416.8
2680746.58,1247853.72,425.64
2680746.75,1247853.4,423.53
2680747.03,1247852.83,419.88
2680747.14,1247852.61,418.44
2680747.58,1247851.67,412.41
2680746.51,1247854.4,426.95
2680746.6,1247854.21,425.64
2680747.6,1247852.16,412.39
2680746.65,1247854.7,425.41
2680746.9,1247854.18,422.13
2680747.44,1247853.08,414.87
2680746.51,1247855.53,427.56
2680747.41,1247853.68,415.55
2680747.64,1247853.22,412.49
2680746.53,1247855.99,427.44
2680746.78,1247855.48,424.12
2680746.5,1247856.58,428.1
2680746.58,1247856.4,426.95
2680746.8,1247855.97,424.12
2680747.68,1247854.18,412.43
2680747.71,1247854.71,412.37
2680747.75,1247855.74,412.37
2680746.06,1247849.64,423.62
2680746.4,1247848.92,419.08
2680746.62,1247848.43,416
2680745.89,1247850.56,426.18
2680745.96,1247850.4,425.16
2680746.08,1247850.14,423.51
2680746.21,1247849.87,421.84
2680745.91,1247851.05,426.12
2680745.99,1247850.9,425.12
2680746.1,1247850.66,423.67
2680746.21,1247850.41,422.12
2680745.94,1247851.58,426.03
2680745.97,1247851.51,425.57
2680746.02,1247851.4,424.93
2680746.7,1247849.99,415.87
2680746.97,1247849.43,412.35
2680745.92,1247854.88,427.87
2680746.21,1247854.28,423.94
2680746.72,1247853.23,417.14
2680745.95,1247855.36,427.71
2680746.37,1247854.49,422.08
2680746.01,1247855.79,427.2
2680746.24,1247855.31,424.08
2680747.1,1247853.54,412.55
2680746.01,1247856.33,427.36
2680746.12,1247856.1,425.88
2680747.16,1247854.56,412.42
2680746.48,1247856.42,421.7
2680746.64,1247856.11,419.57
2680747.22,1247856.06,412.39
2680747.24,1247856.6,412.35
2680746.25,1247846.52,419.84
2680746.06,1247847.45,422.4
2680746.19,1247847.21,420.92
2680745.87,1247848.42,425.36
2680746.23,1247847.66,420.55
2680745.85,1247849.01,425.84
2680745.92,1247848.87,424.96
2680746.19,1247848.32,421.43
2680745.78,1247849.72,427.09
2680745.87,1247849.54,425.97
2680745.85,1247850.09,426.43
2680745.95,1247849.87,425.04
2680745.97,1247852.03,425.86
2680746.1,1247851.77,424.17
2680746.98,1247849.92,412.37
2680745.92,1247852.73,426.85
2680746.08,1247852.37,424.53
2680746.06,1247852.93,425.16
2680746.12,1247852.8,424.27
2680746.19,1247852.65,423.38
2680746.37,1247852.27,420.91
2680747.02,1247850.96,412.43
2680745.9,1247853.81,427.53
2680746.05,1247853.5,425.56
2680746.2,1247853.2,423.6
2680745.91,1247854.3,427.64
2680746.06,1247853.97,425.49
2680746.22,1247853.67,423.6
2680746.3,1247853.51,422.51
2680747.06,1247851.95,412.43
2680745.58,1247846.87,421.82
2680745.35,1247847.89,425.14
2680745.46,1247847.65,423.75
2680745.55,1247847.45,422.43
2680745.37,1247848.4,425.02
2680745.51,1247848.12,423.27
2680745.58,1247847.97,422.31
2680745.37,1247848.97,425.31
2680745.46,1247848.79,424.21
2680745.72,1247848.24,420.71
2680745.37,1247849.51,425.58
2680745.66,1247853.83,424.12
2680745.78,1247853.6,422.61
2680746.54,1247852.03,412.44
2680745.44,1247854.84,427.43
2680746.56,1247852.54,412.48
2680745.24,1247855.75,430.24
2680745.3,1247855.62,429.41
2680745.37,1247855.48,428.46
2680745.46,1247855.3,427.35
2680746.44,1247853.3,414.29
2680745.3,1247856.21,429.75
2680745.4,1247856.01,428.44
2680745.53,1247855.74,426.71
2680746.58,1247853.57,412.54
2680745.39,1247856.58,428.81
2680745.66,1247856.04,425.28
2680746.62,1247854.08,412.43
2680745.72,1247856.46,424.74
2680746.64,1247854.59,412.43
2680746.68,1247855.61,412.42
2680746.73,1247856.59,412.36
2680745.5,1247849.24,423.89
2680745.75,1247848.72,420.6
2680745.31,1247850.22,426.81
2680745.44,1247849.95,425.05
2680745.69,1247849.41,421.72
2680745.31,1247850.75,427.02
2680745.37,1247850.61,426.07
2680745.47,1247850.4,424.83
2680745.27,1247851.35,427.8
2680745.39,1247851.1,426.19
2680745.65,1247850.55,422.68
2680746.43,1247848.92,412.37
2680745.35,1247851.71,426.92
2680745.42,1247851.58,426.06
2680745.56,1247851.29,424.25
2680745.37,1247852.25,427.01
2680745.43,1247852.11,426.13
2680745.53,1247851.91,424.9
2680746.47,1247849.96,412.38
2680745.54,1247852.48,425.04
2680745.7,1247852.15,422.91
2680746.49,1247850.5,412.35
2680745.55,1247852.98,425.16
2680745.64,1247852.78,423.9
2680745.79,1247852.47,421.92
2680745.39,1247853.88,427.53
2680745.43,1247853.8,427.02
2680745.66,1247853.33,423.98
2680745.77,1247853.08,422.42
2680745.37,1247854.43,428.03
2680745.46,1247854.26,426.9
2680745.56,1247854.03,425.42
2680744.94,1247848.31,424.13
2680744.85,1247853.41,427.74
2680745.1,1247852.89,424.29
2680745.2,1247852.7,423.08
2680746,1247851.04,412.38
2680744.83,1247854.05,428.3
2680744.94,1247853.83,426.86
2680745.02,1247853.65,425.73
2680746.02,1247851.59,412.4
2680744.93,1247854.36,427.22
2680745.06,1247854.07,425.34
2680745.24,1247853.71,423.02
2680744.8,1247855.2,429.19
2680744.93,1247854.92,427.46
2680745,1247854.81,426.63
2680745.21,1247854.37,423.83
2680746.06,1247852.63,412.52
2680744.76,1247855.79,429.96
2680744.85,1247855.59,428.65
2680745.05,1247855.21,426.17
2680745.18,1247854.93,424.42
2680744.85,1247856.15,429.05
2680744.97,1247855.91,427.53
2680745.14,1247855.56,425.18
2680746.1,1247853.61,412.44
2680744.89,1247856.59,428.82
2680745.04,1247856.28,426.81
2680745.1,1247856.15,425.95
2680745.2,1247856.54,424.96
2680746.14,1247854.63,412.39
2680746.18,1247855.65,412.44
2680745.25,1247852.03,422.09
2680745.98,1247850.51,412.36
2680745.97,1247856.64,415.48
2680746.21,1247856.17,412.39
2680744.81,1247847.5,425.19
2680745.22,1247846.65,419.89
2680744.89,1247847.89,424.63
2680744.97,1247847.71,423.49
2680745.19,1247847.24,420.53
2680744.2,1247850.13,425.1
2680744.37,1247849.74,422.63
2680744.14,1247850.83,426.15
2680744.33,1247850.41,423.54
2680744.43,1247850.21,422.27
2680744.08,1247851.52,427.26
2680744.37,1247850.9,423.3
2680744.44,1247850.76,422.42
2680744.1,1247852,427.14
2680744.39,1247851.4,423.28
2680744.42,1247851.9,423.21
2680744.52,1247851.71,421.91
2680745.23,1247850.21,412.33
2680744.06,1247853.17,428.23
2680744.37,1247852.52,423.96
2680745.25,1247850.71,412.35
2680744.05,1247853.73,428.68
2680744.1,1247853.62,427.97
2680744.35,1247853.08,424.51
2680745.27,1247851.2,412.36
2680744.12,1247854.1,427.83
2680744.31,1247853.71,425.32
2680744.53,1247853.27,422.48
2680745.29,1247851.71,412.39
2680744.28,1247854.35,426.1
2680744.35,1247854.21,425.14
2680744.54,1247853.83,422.69
2680744.64,1247853.61,421.29
2680744.06,1247855.38,429.35
2680744.26,1247854.97,426.68
2680744.39,1247854.71,425
2680745.33,1247852.78,412.42
2680745.08,1247848.02,422.28
2680745.83,1247846.42,412.31
2680744.85,1247848.99,425.46
2680744.98,1247848.73,423.82
2680745.05,1247848.59,422.94
2680745.12,1247848.43,421.94
2680745.56,1247847.5,416.07
2680744.81,1247849.68,426.36
2680744.93,1247849.45,424.84
2680745.06,1247849.16,423.13
2680745.22,1247848.84,421
2680744.74,1247850.4,427.62
2680744.78,1247850.32,427.11
2680744.94,1247849.99,425.01
2680745.01,1247849.84,424.09
2680744.72,1247850.98,428.17
2680744.79,1247850.83,427.21
2680745.9,1247848.5,412.41
2680744.76,1247851.46,427.96
2680744.83,1247851.31,426.97
2680744.93,1247851.11,425.7
2680745.14,1247850.65,422.83
2680744.77,1247851.97,427.99
2680744.91,1247851.68,426.2
2680745.94,1247849.53,412.37
2680744.87,1247852.27,426.85
2680745.1,1247851.82,423.94
2680745.24,1247851.53,422.07
2680745.12,1247852.3,423.81
2680744.44,1247846.91,420.55
2680744.5,1247846.78,419.68
2680744.55,1247848.31,419.8
2680745.1,1247847.12,412.32
2680744.56,1247848.84,420
2680744.6,1247848.73,419.3
2680744.92,1247848.08,415.19
2680745.12,1247847.63,412.33
2680744.02,1247850.5,427.41
2680745.01,1247856.56,412.43
2680744.58,1247846.62,418.67
2680744.31,1247847.68,422.36
2680744.42,1247847.47,420.98
2680744.51,1247847.28,419.78
2680744.17,1247848.61,424.73
2680744.22,1247848.5,424.04
2680744.56,1247847.77,419.44
2680744.6,1247847.67,418.89
2680744.69,1247847.5,417.76
2680745.08,1247846.63,412.32
2680744.19,1247849.07,424.61
2680744.24,1247848.97,423.97
2680744.29,1247848.86,423.27
2680744.43,1247848.58,421.49
2680744.08,1247855.87,429.4
2680744.27,1247855.48,426.87
2680744.42,1247855.16,424.82
2680745.35,1247853.27,412.43
2680744.08,1247856.43,429.62
2680744.23,1247856.14,427.68
2680744.3,1247855.99,426.69
2680744.47,1247855.65,424.48
2680745.37,1247853.81,412.45
2680744.3,1247856.51,426.93
2680744.42,1247856.26,425.32
2680745.39,1247854.3,412.4
2680745.41,1247854.79,412.39
2680745.44,1247855.86,412.63
2680745.47,1247856.36,412.47
2680744.91,1247854.02,412.36
2680743.92,1247856.59,425.88
2680744.93,1247854.53,412.34
2680744.23,1247856.52,422.02
2680744.97,1247855.57,412.41
2680744.99,1247856.04,412.42
2680744.03,1247846.46,419.45
2680744.06,1247846.91,419.37
2680744.08,1247847.46,419.32
2680744.22,1247847.15,417.49
2680744.08,1247847.99,419.45
2680744.23,1247847.71,417.66
2680744.06,1247848.63,420.21
2680744.08,1247848.56,419.81
2680744.29,1247848.14,417.11
2680744.65,1247847.37,412.3
2680744.06,1247849.15,420.34
2680744.12,1247849.03,419.57
2680743.75,1247850.89,425.12
2680744.01,1247850.34,421.6
2680744.1,1247850.15,420.41
2680744.7,1247848.88,412.34
2680743.62,1247851.7,427.02
2680743.76,1247851.41,425.23
2680743.92,1247851.08,423.09
2680743.62,1247852.25,427.34
2680743.76,1247851.98,425.58
2680743.92,1247851.63,423.34
2680744.75,1247849.9,412.33
2680744.77,1247850.46,412.33
2680743.92,1247852.75,423.96
2680744.79,1247850.93,412.31
2680743.65,1247853.89,427.83
2680744.04,1247853.08,422.58
2680744.04,1247853.59,422.86
2680744.08,1247853.49,422.26
2680744.16,1247853.35,421.33
2680744.83,1247851.96,412.36
2680743.89,1247854.45,425.14
2680744.08,1247854.07,422.67
2680744.16,1247853.9,421.57
2680744.56,1247853.05,416.08
2680744.85,1247852.48,412.36
2680743.96,1247854.84,424.55
2680744.1,1247854.53,422.54
2680744.87,1247852.96,412.36
2680743.81,1247855.71,426.71
2680743.93,1247855.48,425.23
2680744,1247855.34,424.28
2680744.21,1247854.9,421.48
2680743.92,1247856.05,425.63
2680744.05,1247855.78,423.89
2680744.17,1247855.53,422.22
2680744.33,1247855.17,419.97
2680743.31,1247853.75,426.58
2680743.49,1247853.38,424.22
2680744.37,1247851.54,412.33
2680743.33,1247854.21,426.48
2680743.67,1247853.54,422.16
2680743.68,1247854.08,422.2
2680744.15,1247853.11,415.91
2680744.42,1247852.56,412.35
2680743.3,1247855.4,427.61
2680743.37,1247855.24,426.56
2680743.49,1247855.01,425.06
2680743.65,1247854.68,422.97
2680744.44,1247853.05,412.35
2680743.24,1247856.06,428.7
2680743.3,1247855.93,427.9
2680743.47,1247855.58,425.56
2680744.46,1247853.56,412.37
2680743.31,1247856.42,428.03
2680743.58,1247855.88,424.42
2680743.7,1247855.63,422.75
2680744.48,1247854.04,412.39
2680743.79,1247856.03,421.89
2680744.52,1247855.11,412.39
2680744.55,1247855.62,412.37
2680744.56,1247856.14,412.38
2680744.58,1247856.64,412.39
2680743.65,1247846.42,418.75
2680743.65,1247846.97,419.08
2680743.58,1247847.64,420.19
2680743.65,1247847.5,419.27
2680743.79,1247847.21,417.48
2680743.62,1247848.11,420.05
2680743.87,1247847.57,416.65
2680743.25,1247849.47,425.24
2680743.43,1247849.1,422.89
2680743.24,1247850.06,425.72
2680743.2,1247850.66,426.43
2680743.26,1247850.54,425.61
2680743.31,1247851.01,425.28
2680743.4,1247850.83,424.12
2680743.49,1247850.64,422.91
2680743.6,1247850.4,421.44
2680743.37,1247851.4,424.63
2680743.33,1247852.03,425.57
2680743.44,1247851.8,424.07
2680743.56,1247851.54,422.41
2680743.62,1247851.41,421.68
2680744.31,1247849.96,412.3
2680743.67,1247851.85,421.2
2680744.33,1247850.46,412.31
2680743.31,1247853.15,426.22
2680744.24,1247851.25,413.99
2680744.35,1247850.99,412.31
2680742.91,1247852.84,424.01
2680742.97,1247852.7,423.12
2680743.78,1247851.02,412.35
2680742.75,1247853.7,426.37
2680742.89,1247853.4,424.46
2680742.74,1247854.29,426.85
2680742.95,1247853.84,423.93
2680743.06,1247853.6,422.39
2680743.83,1247852.59,412.33
2680742.71,1247855.45,427.77
2680743.85,1247853.07,412.32
2680742.69,1247856.07,428.34
2680742.76,1247855.91,427.38
2680742.95,1247855.53,424.79
2680743.87,1247853.62,412.36
2680742.8,1247856.36,427.14
2680743.9,1247854.11,412.37
2680743.19,1247856.1,422.14
2680743.21,1247856.59,422.22
2680743.97,1247855.64,412.38
2680743.99,1247856.15,412.39
2680742.31,1247855.87,423.19
2680743.04,1247847.04,419.42
2680743.03,1247847.66,419.89
2680743.58,1247846.46,412.3
2680742.77,1247848.73,423.54
2680742.83,1247848.59,422.67
2680743.05,1247848.14,419.86
2680742.56,1247849.72,426.63
2680742.67,1247849.49,425.2
2680742.8,1247849.21,423.44
2680742.58,1247850.21,426.74
2680742.69,1247849.96,425.18
2680742.53,1247850.89,427.63
2680742.6,1247850.72,426.53
2680742.71,1247850.53,425.3
2680742.6,1247851.29,426.87
2680742.73,1247851.03,425.2
2680743.7,1247849,412.3
2680742.6,1247851.82,427.08
2680742.81,1247851.39,424.36
2680743.72,1247849.51,412.31
2680742.87,1247851.82,423.79
2680742.93,1247851.72,423.19
2680743.08,1247851.4,421.18
2680743.41,1247850.71,416.71
2680743.74,1247850.03,412.32
2680743.76,1247850.54,412.31
2680742.7,1247853.27,426.8
2680742.76,1247853.14,425.97
2680742.15,1247846.84,420.7
2680742.2,1247846.73,420
2680742.23,1247846.65,419.59
2680742.23,1247847.24,419.95
2680742.3,1247847.08,418.95
2680742.21,1247847.87,420.48
2680742.3,1247847.67,419.26
2680742.2,1247848.4,420.85
2680742.31,1247848.15,419.29
2680742.83,1247847.05,412.3
2680741.81,1247849.82,426.38
2680742.1,1247849.17,422.37
2680741.75,1247850.48,427.5
2680741.85,1247850.27,426.19
2680742.04,1247849.85,423.52
2680742.87,1247848.08,412.32
2680741.78,1247850.95,427.32
2680741.85,1247850.82,426.47
2680742,1247850.5,424.44
2680742.12,1247850.23,422.7
2680741.8,1247851.45,427.43
2680741.87,1247851.26,426.27
2680742.01,1247850.99,424.5
2680742.92,1247849.07,412.31
2680741.93,1247851.74,425.93
2680742.1,1247851.39,423.68
2680741.94,1247852.29,426.1
2680742.06,1247852.01,424.32
2680742.96,1247850.14,412.32
2680741.8,1247853.12,428.21
2680741.9,1247852.91,426.87
2680742.16,1247852.37,423.37
2680742.98,1247850.65,412.34
2680741.83,1247853.62,428.09
2680741.87,1247853.52,427.44
2680741.94,1247853.39,426.64
2680742.12,1247853,424.1
2680742.26,1247852.72,422.32
2680743,1247851.16,412.35
2680741.92,1247853.96,427.14
2680743.03,1247851.66,412.33
2680741.92,1247854.49,427.42
2680741.96,1247854.4,426.87
2680743.05,1247852.15,412.31
2680741.92,1247855.04,427.76
2680742.03,1247854.81,426.23
2680742.17,1247854.53,424.4
2680743.06,1247852.66,412.32
2680742,1247855.42,426.92
2680742.08,1247855.25,425.8
2680741.93,1247856.15,428.21
2680741.98,1247856.06,427.57
2680742,1247856.01,427.29
2680743.1,1247853.73,412.39
2680742,1247856.53,427.52
2680742.04,1247856.43,426.93
2680742.19,1247856.15,425.01
2680743.15,1247854.77,412.36
2680743.19,1247855.74,412.37
2680743.21,1247856.23,412.35
2680741.42,1247849.4,426.11
2680741.85,1247848.47,420.26
2680741.35,1247850.12,427.23
2680741.45,1247849.92,425.97
2680741.9,1247848.96,419.87
2680741.37,1247850.6,427.19
2680741.74,1247849.83,422.34
2680741.83,1247849.64,421.12
2680741.92,1247849.46,420.01
2680741.46,1247851.01,426.45
2680741.54,1247850.84,425.38
2680741.7,1247850.5,423.22
2680742.23,1247849.37,416.08
2680742.51,1247848.78,412.33
2680741.45,1247851.55,426.84
2680741.56,1247851.3,425.28
